Timestamp,Log Level,Event Type,Module,Message,Request Data,Response Data,Duration (ms),User ID
2025-10-19T07:04:11.711Z,INFO,API_CALL,AssetController,"INFO: POST /api/assets/delete - Delete Multiple Assets","{""operation"":""Delete Multiple Assets"",""method"":""POST"",""url"":""/api/assets/delete"",""asset_ids"":[""ASS033""],""count"":1}","{""status"":""processing""}",N/A,USR003
2025-10-19T07:04:12.340Z,CRITICAL,ASSET_CREATE,AssetController,"CRITICAL: Asset creation failed - database constraint violation","{""asset_name"":""ASS033"",""asset_type_id"":null}","{""error"":""update or delete on table \""tblAssets\"" violates foreign key constraint \""tbl_Assets_FK\"" on table \""tblAssetAssignments\"""",""code"":""23503"",""constraint"":""tbl_Assets_FK""}",635,USR003
2025-10-19T07:04:30.612Z,INFO,API_CALL,AssetController,"INFO: GET /api/assets/AST101 - Get Asset By ID","{""operation"":""Get Asset By ID"",""method"":""GET"",""url"":""/api/assets/AST101"",""asset_id"":""AST101""}","{""status"":""processing""}",N/A,USR003
2025-10-19T07:04:30.819Z,INFO,ASSET_OPERATION,AssetController,"INFO: Get Asset By ID completed successfully","{""asset_id"":""AST101""}","{""success"":true,""found"":true,""asset_name"":""remote"",""asset_type_id"":""AT035"",""current_status"":""Active"",""property_count"":0}",207,USR003
2025-10-19T07:05:06.186Z,INFO,API_CALL,AssetDocsController,"INFO: Document upload API called for asset AST101","{""asset_id"":""AST101"",""file_name"":""Asset_Valuation_2025-09-15 (3).pdf"",""file_size"":124505,""mime_type"":""application/pdf"",""operation"":""uploadDocument""}","{""status"":""Processing file upload""}",N/A,USR003
2025-10-19T07:05:06.410Z,INFO,FILE_UPLOAD,AssetDocsController,"INFO: Uploading file to MinIO storage","{""asset_id"":""AST101"",""file_name"":""Asset_Valuation_2025-09-15 (3).pdf"",""object_name"":""ORG001/ASSET DOCUMENT/AST101/1760857506374_e696a3f97e307c19.pdf"",""storage"":""MinIO""}","{""status"":""Uploading to object storage""}",N/A,USR003
2025-10-19T07:05:06.771Z,INFO,FILE_UPLOAD,AssetDocsController,"INFO: File uploaded to MinIO successfully","{""asset_id"":""AST101"",""file_name"":""Asset_Valuation_2025-09-15 (3).pdf"",""file_size"":124505}","{""uploaded"":true,""object_name"":""ORG001/ASSET DOCUMENT/AST101/1760857506374_e696a3f97e307c19.pdf"",""storage_bucket"":""assetlifecycle""}",N/A,USR003
2025-10-19T07:05:06.933Z,INFO,DB_QUERY,AssetDocsController,"INFO: Inserting document metadata to database","{""document_id"":""AD034"",""asset_id"":""AST101"",""doc_path"":""assetlifecyclemanagement/ORG001/ASSET DOCUMENT/AST101/1760857506374_e696a3f97e307c19.pdf"",""query"":""INSERT INTO tblAssetDocs""}","{""status"":""Inserting document metadata""}",N/A,USR003
2025-10-19T07:05:07.011Z,INFO,DOCUMENT_UPLOAD,AssetDocsController,"INFO: Document uploaded successfully - Asset_Valuation_2025-09-15 (3).pdf","{""asset_id"":""AST101"",""file_name"":""Asset_Valuation_2025-09-15 (3).pdf""}","{""success"":true,""document_id"":""AD034"",""uploadComplete"":true}",823,USR003
